Event_ID,Session_ID,User_ID,Product_ID,Date,Event_Type,Page,Event_Time
E00021868,S0003636,U000638,P000205,2025-01-01,Landing,Search,15:42:14
E00021869,S0002292,U001909,P000330,2025-10-14,Payment,Profile,02:10:36
E00021870,S0005924,U001157,P000141,2025-12-19,Wishlist,Home,06:18:12
E00021871,S0008075,U000670,P000795,2024-03-29,Begin Checkout,Cart,04:44:05
E00021872,S0004096,U000789,P000056,2024-11-09,Remove From Cart,Profile,00:31:23
E00021873,S0000567,U001149,P000651,2024-06-18,Landing,Search,02:25:12
E00021874,S0009425,U001652,P000423,2025-06-13,Purchase,Profile,06:25:14
E00021875,S0006508,U000949,P000931,2025-06-30,Wishlist,Profile,11:56:02
E00021876,S0000429,U000349,P000810,2024-01-07,Landing,Profile,08:29:05
E00021877,S0001758,U001407,P000811,2024-05-10,Product View,Home,00:21:24
E00021878,S0005576,U001394,P000893,2024-10-21,Product View,Cart,09:49:20
E00021879,S0000064,U001082,P000248,2025-09-29,Page View,Checkout,12:01:13
E00021880,S0009463,U001927,P000794,2025-05-19,Remove From Cart,Product,23:08:40
E00021881,S0009174,U000472,P000845,2024-06-11,Search,Cart,12:32:12
E00021882,S0009942,U000315,P000232,2024-05-22,Page View,Cart,13:00:59
E00021883,S0001536,U000801,P000340,2024-09-21,Product View,Search,03:39:06
E00021884,S0005094,U000254,P000933,2024-12-12,Begin Checkout,Search,01:18:57
E00021885,S0008602,U001815,P000236,2025-07-02,Begin Checkout,Profile,18:49:08
E00021886,S0006813,U001107,P000341,2024-09-18,Landing,Home,15:03:27
E00021887,S0007822,U000938,P000071,2025-04-15,Search,Search,20:38:17
E00021888,S0006550,U001541,P000020,2025-10-20,Search,Profile,09:10:04
E00021889,S0003433,U001063,P000092,2025-09-24,Payment,Profile,16:30:57
E00021890,S0000965,U000738,P000489,2024-08-31,Category View,Category,03:33:22
E00021891,S0008945,U000848,P000303,2025-04-07,Payment,Home,22:48:46
E00021892,S0002945,U001742,P000091,2025-03-11,Purchase,Cart,22:35:16
E00021893,S0003789,U001006,P000572,2025-11-01,Add To Cart,Category,13:17:51
E00021894,S0008065,U000932,P000699,2024-05-14,Wishlist,Search,18:29:33
E00021895,S0000342,U001082,P000224,2024-04-18,Add To Cart,Checkout,04:35:13
E00021896,S0005137,U000206,P000572,2024-10-28,Wishlist,Home,18:30:27
E00021897,S0001304,U000382,P000838,2025-06-19,Purchase,Category,00:18:27
E00021898,S0004638,U000481,P000263,2025-03-08,Remove From Cart,Category,12:45:06
E00021899,S0008010,U000078,P000644,2025-05-09,Payment,Home,14:57:10
E00021900,S0006110,U001990,P000917,2025-02-06,Search,Profile,02:13:34
E00021901,S0009501,U001879,P000324,2024-01-07,Search,Cart,04:21:20
E00021902,S0008583,U000448,P000439,2025-08-17,Payment,Home,13:43:58
E00021903,S0009911,U001900,P000609,2024-08-07,Landing,Product,09:01:55
E00021904,S0007659,U000887,P000389,2025-01-23,Product View,Search,08:57:36
E00021905,S0009511,U000325,P000917,2024-09-28,Product View,Cart,22:57:32
E00021906,S0004324,U000737,P000660,2024-07-21,Add To Cart,Home,02:37:19
E00021907,S0006481,U000575,P000935,2025-12-22,Product View,Product,00:03:57
E00021908,S0001248,U000868,P000893,2025-07-09,Search,Profile,23:37:47
E00021909,S0000698,U001886,P000990,2025-04-04,Begin Checkout,Cart,18:27:36
E00021910,S0005322,U001115,P000139,2024-10-18,Begin Checkout,Search,04:11:39
E00021911,S0008605,U000172,P000634,2024-05-19,Begin Checkout,Category,02:26:52
E00021912,S0009212,U001170,P000908,2025-02-21,Search,Profile,06:18:52
E00021913,S0008016,U000743,P000542,2024-07-10,Add To Cart,Profile,05:18:36
E00021914,S0009407,U000611,P000368,2025-02-07,Wishlist,Product,20:35:58
E00021915,S0000533,U000672,P000692,2024-08-30,Remove From Cart,Checkout,11:24:26
E00021916,S0001922,U000615,P000005,2025-10-09,Search,Category,04:01:22
E00021917,S0009719,U001817,P000288,2025-08-22,Remove From Cart,Category,04:28:08
E00021918,S0002350,U000232,P000609,2025-07-23,Search,Checkout,13:46:56
E00021919,S0005820,U001478,P000698,2024-09-12,Category View,Cart,20:28:25
E00021920,S0005041,U001473,P000850,2025-01-30,Search,Product,14:51:41
E00021921,S0002780,U001880,P000243,2025-07-14,Purchase,Home,02:49:51
E00021922,S0004366,U000186,P000975,2025-06-24,Landing,Category,02:14:35
E00021923,S0005030,U001630,P000054,2025-07-18,Purchase,Home,23:03:53
E00021924,S0005331,U000459,P000131,2025-01-28,Search,Search,00:16:00
E00021925,S0000262,U001599,P000252,2025-05-13,Search,Category,21:32:23
E00021926,S0004624,U001153,P000127,2025-09-19,Payment,Search,07:12:25
E00021927,S0001393,U001568,P000865,2024-01-05,Add To Cart,Search,06:52:50
E00021928,S0007363,U000735,P000578,2024-05-12,Category View,Profile,20:24:30
E00021929,S0000051,U001330,P000310,2024-07-09,Search,Search,18:49:41
E00021930,S0003414,U001812,P000773,2025-12-22,Purchase,Search,16:48:05
E00021931,S0006486,U001753,P000051,2025-11-17,Purchase,Checkout,16:31:52
E00021932,S0002117,U000342,P000490,2024-07-15,Purchase,Product,04:31:31
E00021933,S0009083,U001295,P000589,2024-09-29,Purchase,Category,14:06:07
E00021934,S0008775,U001129,P000598,2025-02-22,Add To Cart,Home,10:31:54
E00021935,S0004444,U000732,P000235,2025-04-28,Purchase,Checkout,04:20:20
E00021936,S0007481,U001684,P000536,2025-06-23,Product View,Category,17:22:28
E00021937,S0003391,U001758,P000127,2025-04-04,Category View,Search,08:06:06
E00021938,S0008640,U001687,P000733,2024-11-08,Search,Home,21:13:06
E00021939,S0001782,U000533,P000131,2025-06-18,Product View,Category,04:05:52
E00021940,S0005645,U000186,P000639,2025-03-11,Remove From Cart,Category,04:11:19
E00021941,S0002805,U001810,P000315,2025-12-15,Wishlist,Profile,01:14:44
E00021942,S0007482,U000590,P000167,2025-12-02,Begin Checkout,Category,12:59:21
E00021943,S0005735,U001953,P000041,2025-04-03,Begin Checkout,Home,13:02:37
E00021944,S0003131,U001262,P000252,2024-06-23,Product View,Profile,19:38:15
E00021945,S0009257,U001027,P000002,2025-08-23,Page View,Search,06:06:18
E00021946,S0004963,U000663,P000627,2025-06-01,Begin Checkout,Home,04:20:07
E00021947,S0009854,U001356,P000823,2024-07-21,Search,Search,15:21:21
E00021948,S0001667,U001298,P000283,2024-04-08,Page View,Category,21:25:15
E00021949,S0004177,U001461,P000686,2024-05-09,Page View,Cart,19:36:13
E00021950,S0000468,U001985,P000846,2025-04-21,Begin Checkout,Category,15:16:42
E00021951,S0009993,U000749,P000010,2024-06-22,Wishlist,Profile,05:16:20
E00021952,S0001761,U000847,P000169,2025-08-27,Category View,Search,14:04:25
E00021953,S0002427,U000555,P000857,2025-02-05,Remove From Cart,Home,02:37:39
E00021954,S0006429,U000069,P000707,2024-11-05,Search,Checkout,00:58:04
E00021955,S0002910,U000973,P000026,2024-11-10,Product View,Search,14:00:06
E00021956,S0003952,U001161,P000908,2025-10-17,Add To Cart,Search,14:55:02
E00021957,S0008831,U001885,P000783,2025-10-09,Landing,Category,23:26:14
E00021958,S0002891,U000708,P000743,2024-07-28,Page View,Search,05:00:55
E00021959,S0006756,U000380,P000278,2024-09-03,Category View,Profile,06:09:55
E00021960,S0001628,U000539,P000474,2025-06-23,Purchase,Checkout,09:12:40
E00021961,S0005781,U001837,P000500,2025-10-23,Landing,Category,06:21:16
E00021962,S0008117,U001706,P000865,2024-08-11,Page View,Product,22:36:40
E00021963,S0001531,U001932,P000519,2024-06-11,Remove From Cart,Category,00:26:39
E00021964,S0001606,U000730,P000944,2025-12-05,Category View,Product,09:36:09
E00021965,S0002375,U000377,P000773,2024-08-25,Category View,Category,01:23:06
E00021966,S0008902,U001831,P000676,2025-04-11,Remove From Cart,Product,07:49:25
E00021967,S0005468,U001321,P000550,2024-01-16,Begin Checkout,Home,10:27:28
E00021968,S0000750,U001463,P000222,2025-10-13,Wishlist,Search,14:40:17
E00021969,S0007078,U001968,P000003,2024-05-12,Begin Checkout,Checkout,06:29:59
E00021970,S0008008,U001619,P000660,2024-03-07,Product View,Home,20:20:33
E00021971,S0004878,U001470,P000880,2025-01-01,Product View,Cart,03:18:11
E00021972,S0005926,U000944,P000297,2024-09-30,Search,Cart,01:54:11
E00021973,S0007641,U001999,P000370,2024-06-14,Payment,Category,22:23:40
E00021974,S0009402,U001986,P000761,2024-05-14,Begin Checkout,Category,22:43:31
E00021975,S0005412,U001991,P000815,2024-09-11,Wishlist,Profile,04:09:50
E00021976,S0009266,U000600,P000529,2025-08-15,Remove From Cart,Product,13:36:03
E00021977,S0001226,U000028,P000126,2024-03-10,Payment,Cart,17:39:18
E00021978,S0001208,U001064,P000340,2024-07-08,Page View,Checkout,05:08:05
E00021979,S0002353,U000885,P000083,2025-04-23,Page View,Profile,05:23:53
E00021980,S0004903,U001456,P000672,2025-03-11,Payment,Category,03:02:25
E00021981,S0003034,U001177,P000722,2025-02-01,Product View,Category,03:28:54
E00021982,S0000983,U000422,P000793,2024-02-16,Page View,Profile,15:35:26
E00021983,S0001819,U000616,P000751,2025-01-20,Add To Cart,Profile,11:49:00
E00021984,S0007397,U001694,P000880,2025-12-07,Landing,Profile,12:00:29
E00021985,S0008520,U001576,P000813,2024-06-01,Begin Checkout,Checkout,08:45:16
E00021986,S0009992,U001188,P000375,2025-03-26,Page View,Cart,15:55:04
E00021987,S0002253,U000869,P000080,2024-06-14,Product View,Cart,15:28:06
E00021988,S0002317,U001699,P000729,2024-05-10,Wishlist,Checkout,19:23:36
E00021989,S0002631,U001438,P000939,2024-08-04,Add To Cart,Cart,01:53:39
E00021990,S0003403,U001013,P000427,2025-08-09,Page View,Product,08:19:34
E00021991,S0008705,U000390,P000455,2024-12-23,Purchase,Product,23:28:36
E00021992,S0006780,U001859,P000129,2024-10-23,Remove From Cart,Checkout,00:52:36
E00021993,S0001788,U001783,P000393,2024-02-22,Wishlist,Search,19:54:35
E00021994,S0008358,U001971,P000430,2024-07-20,Remove From Cart,Cart,02:29:01
E00021995,S0007823,U001124,P000280,2024-06-06,Product View,Product,16:27:26
E00021996,S0004252,U000953,P000359,2024-03-30,Payment,Product,17:43:33
E00021997,S0003090,U000776,P000155,2024-01-27,Search,Category,15:20:59
E00021998,S0000962,U001271,P000574,2024-02-29,Payment,Category,15:41:12
E00021999,S0005434,U001249,P000147,2025-04-04,Purchase,Home,03:48:51
E00022000,S0001872,U001430,P000516,2024-10-11,Begin Checkout,Home,19:04:30
E00022001,S0003663,U001499,P000208,2025-07-15,Page View,Profile,15:26:55
E00022002,S0001331,U000318,P000518,2024-08-20,Page View,Product,03:22:48
E00022003,S0002191,U001747,P000740,2025-03-01,Page View,Home,12:20:25
E00022004,S0003363,U001262,P000283,2024-02-09,Payment,Checkout,09:53:39
E00022005,S0008841,U001992,P000415,2024-03-09,Search,Search,07:49:47
E00022006,S0007009,U000520,P000981,2025-12-27,Payment,Cart,03:51:46
E00022007,S0009345,U001564,P000363,2025-04-24,Add To Cart,Product,04:45:14
E00022008,S0002232,U000169,P000558,2024-11-21,Remove From Cart,Home,14:54:57
E00022009,S0005433,U001761,P000514,2025-11-01,Wishlist,Checkout,13:59:35
E00022010,S0009384,U001631,P000856,2024-04-04,Purchase,Home,13:08:32
E00022011,S0000865,U000813,P000904,2025-12-21,Category View,Product,18:08:47
E00022012,S0003161,U001827,P000639,2025-11-28,Product View,Checkout,18:56:01
E00022013,S0007190,U001175,P000801,2024-08-14,Payment,Profile,19:28:20
E00022014,S0000236,U000884,P000663,2025-07-22,Landing,Category,07:10:34
E00022015,S0009877,U001492,P000839,2024-09-20,Product View,Checkout,14:14:19
E00022016,S0007612,U000384,P000922,2024-06-29,Purchase,Cart,06:15:55
E00022017,S0009865,U001595,P000886,2024-08-29,Wishlist,Cart,11:22:05
E00022018,S0001030,U001136,P000028,2025-01-10,Purchase,Home,06:56:23
E00022019,S0000949,U000538,P000408,2025-04-22,Wishlist,Checkout,01:22:50
E00022020,S0008534,U000016,P000922,2024-10-02,Page View,Profile,05:33:02
E00022021,S0005883,U000777,P000985,2024-08-28,Purchase,Checkout,13:42:51
E00022022,S0001218,U000247,P000829,2025-03-26,Add To Cart,Home,00:34:20
E00022023,S0001890,U000128,P000436,2025-10-05,Page View,Home,03:45:12
E00022024,S0002451,U000155,P000922,2025-08-18,Category View,Cart,05:36:19
E00022025,S0000325,U001288,P000137,2024-04-04,Page View,Cart,12:21:30
E00022026,S0007139,U000927,P000448,2025-03-22,Search,Home,20:45:22
E00022027,S0001957,U000211,P000768,2024-10-25,Landing,Category,01:50:01
E00022028,S0009744,U000216,P000473,2025-12-20,Begin Checkout,Search,05:56:47
E00022029,S0003614,U001051,P000184,2025-11-23,Product View,Home,09:58:37
E00022030,S0000955,U000131,P000124,2025-10-06,Purchase,Checkout,04:41:01
E00022031,S0009259,U000763,P000190,2024-07-30,Purchase,Profile,09:03:24
E00022032,S0002977,U001344,P000523,2025-03-26,Remove From Cart,Search,23:55:37
E00022033,S0009242,U000409,P000639,2024-08-28,Landing,Product,02:29:53
E00022034,S0009781,U000546,P000718,2024-12-06,Landing,Search,01:06:33
E00022035,S0008575,U000450,P000800,2024-12-10,Begin Checkout,Home,11:46:37
E00022036,S0000846,U000555,P000928,2025-08-21,Product View,Checkout,05:56:06
E00022037,S0009642,U001668,P000642,2025-05-22,Wishlist,Profile,23:55:44
E00022038,S0009953,U001104,P000875,2024-10-14,Landing,Checkout,04:55:17
E00022039,S0006833,U000615,P000992,2025-09-21,Begin Checkout,Profile,14:23:26
E00022040,S0007345,U000981,P000106,2025-08-29,Wishlist,Search,20:20:09
E00022041,S0004974,U001080,P000755,2024-06-13,Purchase,Home,07:59:24
E00022042,S0005765,U001601,P000918,2024-02-07,Payment,Product,21:40:08
E00022043,S0001879,U000919,P000416,2025-11-08,Remove From Cart,Checkout,10:59:56
E00022044,S0009741,U001781,P000924,2024-09-28,Purchase,Cart,00:57:47
E00022045,S0005742,U001826,P000320,2025-07-07,Category View,Category,01:14:37
E00022046,S0005962,U001673,P000375,2024-12-06,Add To Cart,Cart,01:23:38
E00022047,S0000308,U000369,P000304,2024-08-20,Page View,Home,13:39:47
E00022048,S0003118,U001047,P000625,2025-01-17,Landing,Category,10:03:50
E00022049,S0006198,U000443,P000983,2025-07-07,Purchase,Home,23:52:03
E00022050,S0001888,U001152,P000563,2024-10-03,Begin Checkout,Profile,01:07:49
E00022051,S0001674,U000135,P000510,2025-04-30,Category View,Cart,10:30:57
E00022052,S0007598,U000185,P000964,2024-08-09,Product View,Home,22:01:27
E00022053,S0002175,U001360,P000015,2024-09-16,Add To Cart,Profile,07:39:23
E00022054,S0000241,U001166,P000703,2025-11-05,Product View,Profile,05:05:26
E00022055,S0005680,U001746,P000442,2024-01-08,Landing,Home,14:55:45
E00022056,S0004903,U001456,P000535,2025-03-11,Remove From Cart,Profile,15:14:31
E00022057,S0000458,U000167,P000244,2025-03-17,Wishlist,Checkout,05:37:44
E00022058,S0008420,U000726,P000207,2025-01-18,Landing,Category,13:41:14
E00022059,S0009406,U000685,P000493,2024-12-05,Remove From Cart,Category,01:27:21
E00022060,S0009372,U000868,P000284,2024-04-24,Add To Cart,Profile,13:08:05
E00022061,S0008613,U001707,P000166,2025-06-22,Remove From Cart,Checkout,01:17:29
E00022062,S0004271,U000271,P000578,2025-04-28,Remove From Cart,Profile,23:22:35
E00022063,S0007488,U000583,P000537,2025-08-08,Page View,Product,06:31:12
E00022064,S0007909,U001023,P000132,2024-03-19,Remove From Cart,Search,07:22:17
E00022065,S0000776,U001699,P000752,2024-03-28,Payment,Checkout,22:28:52
E00022066,S0007899,U001777,P000499,2025-11-09,Page View,Category,19:02:07
E00022067,S0001916,U001515,P000134,2025-08-10,Page View,Product,21:33:17
E00022068,S0009205,U001973,P000803,2025-03-13,Product View,Home,09:28:29
E00022069,S0001153,U001099,P000780,2024-07-18,Add To Cart,Home,20:48:23
E00022070,S0002406,U000666,P000879,2025-02-09,Remove From Cart,Home,20:09:39
E00022071,S0007200,U001738,P000430,2024-04-19,Begin Checkout,Home,13:56:41
E00022072,S0009796,U001557,P000875,2024-10-31,Add To Cart,Checkout,23:29:44
E00022073,S0002880,U001165,P000922,2025-10-19,Category View,Search,12:38:01
E00022074,S0009475,U001095,P000721,2025-02-13,Add To Cart,Category,23:34:39
E00022075,S0007414,U000038,P000231,2025-10-07,Remove From Cart,Search,17:09:26
E00022076,S0002020,U001809,P000791,2024-09-09,Product View,Product,15:21:21
E00022077,S0000893,U000345,P000865,2025-12-30,Landing,Checkout,11:35:30
E00022078,S0005822,U001532,P000906,2025-11-24,Page View,Category,21:43:13
E00022079,S0003102,U000043,P000641,2025-11-24,Page View,Cart,16:05:50
E00022080,S0003442,U000974,P000151,2025-04-28,Wishlist,Category,09:46:30
E00022081,S0008393,U001803,P000169,2025-12-15,Page View,Search,13:08:27
E00022082,S0001678,U001518,P000486,2025-05-10,Product View,Category,18:14:30
E00022083,S0000820,U001009,P000629,2025-06-20,Product View,Home,03:21:30
E00022084,S0002052,U001356,P000073,2025-10-22,Page View,Home,04:27:59
E00022085,S0001362,U001507,P000756,2025-05-19,Add To Cart,Search,06:29:53
E00022086,S0002774,U000952,P000791,2024-01-19,Purchase,Product,04:47:23
E00022087,S0008541,U000943,P000461,2024-11-25,Search,Category,03:06:15
E00022088,S0009891,U001312,P000670,2024-01-18,Payment,Category,15:14:47
E00022089,S0002937,U000232,P000724,2024-08-02,Page View,Profile,12:10:56
E00022090,S0008592,U000689,P000393,2024-09-07,Payment,Checkout,18:42:35
E00022091,S0006199,U001776,P000862,2024-10-31,Wishlist,Home,14:02:39
E00022092,S0000034,U001797,P000540,2025-08-19,Wishlist,Cart,16:08:03
E00022093,S0006360,U000377,P000702,2024-01-07,Search,Cart,03:51:21
E00022094,S0001120,U001854,P000649,2024-03-31,Page View,Home,07:53:05
E00022095,S0004619,U001914,P000653,2024-12-11,Begin Checkout,Product,21:41:51
E00022096,S0009217,U000346,P000049,2024-11-04,Category View,Checkout,15:40:50
E00022097,S0008993,U000237,P000115,2024-08-12,Wishlist,Search,19:11:17
E00022098,S0005511,U001448,P000318,2024-08-07,Page View,Cart,13:41:04
E00022099,S0002104,U001820,P000894,2025-05-26,Page View,Search,14:56:41
E00022100,S0008097,U000856,P000594,2025-10-19,Search,Search,16:37:03
E00022101,S0007146,U001848,P000180,2025-11-08,Page View,Profile,00:46:50
E00022102,S0004010,U001014,P000825,2025-11-30,Purchase,Checkout,08:16:35
E00022103,S0006024,U000475,P000588,2024-12-14,Purchase,Category,19:13:29
E00022104,S0005514,U000240,P000651,2025-03-22,Begin Checkout,Checkout,16:50:46
E00022105,S0006803,U000786,P000945,2025-07-10,Page View,Category,05:13:16
E00022106,S0006295,U001583,P000787,2025-05-10,Payment,Category,00:46:25
E00022107,S0002720,U000310,P000163,2024-03-11,Begin Checkout,Category,08:25:23
E00022108,S0005407,U001778,P000797,2024-02-29,Product View,Profile,18:47:05
E00022109,S0009943,U000835,P000317,2024-11-09,Add To Cart,Home,02:04:23
E00022110,S0008914,U001790,P000484,2024-05-27,Category View,Search,08:26:48
E00022111,S0000874,U001866,P000010,2024-08-29,Wishlist,Profile,16:58:37
E00022112,S0001867,U001455,P000668,2025-07-04,Add To Cart,Cart,22:06:08
E00022113,S0001363,U000471,P000382,2024-09-06,Product View,Checkout,08:14:30
E00022114,S0002859,U001976,P000500,2024-12-15,Category View,Category,01:57:04
E00022115,S0008052,U000569,P000527,2025-10-13,Purchase,Cart,22:16:17
E00022116,S0002098,U001480,P000315,2024-11-06,Product View,Category,09:17:16
E00022117,S0002527,U000860,P000266,2025-06-03,Add To Cart,Home,13:39:49
E00022118,S0007605,U001971,P000589,2024-09-10,Search,Category,09:26:25
E00022119,S0007946,U001401,P000924,2025-06-12,Remove From Cart,Product,00:21:41
E00022120,S0007553,U000523,P000351,2025-01-28,Begin Checkout,Profile,18:58:08
E00022121,S0005152,U000660,P000355,2024-03-07,Add To Cart,Cart,23:57:19
E00022122,S0002822,U001241,P000788,2025-12-16,Begin Checkout,Cart,12:32:09
