Session_ID,User_ID,Date,Device,Operating_System,Browser,Traffic_Source,Session_Duration_Min,Page_Views,Bounce,Converted
S0005232,U001479,2024-01-27,Tablet,Windows,Chrome,Referral,6,1,True,False
S0005233,U001681,2024-03-13,Tablet,macOS,Safari,Direct,42,3,False,False
S0005234,U001492,2024-06-15,Tablet,iOS,Firefox,Paid Search,12,5,False,False
S0005235,U001702,2025-11-12,Mobile,iOS,Edge,Facebook,22,11,False,False
S0005236,U000977,2024-03-05,Mobile,Windows,Chrome,Email,51,10,False,True
S0005237,U000740,2025-10-29,Desktop,Windows,Firefox,Email,42,11,False,False
S0005238,U001095,2024-08-28,Tablet,iOS,Firefox,Email,42,4,False,False
S0005239,U000025,2025-07-27,Desktop,Windows,Safari,Email,41,8,False,False
S0005240,U000458,2024-11-24,Mobile,Android,Safari,Email,26,9,False,False
S0005241,U001525,2025-06-22,Mobile,iOS,Chrome,Paid Search,25,10,False,False
S0005242,U000617,2024-03-11,Desktop,iOS,Chrome,YouTube,52,6,False,False
S0005243,U001278,2025-05-28,Desktop,Android,Edge,Organic Search,23,1,True,False
S0005244,U001192,2025-02-19,Tablet,macOS,Safari,Instagram,23,5,False,True
S0005245,U001802,2025-12-20,Desktop,Android,Safari,Direct,7,5,False,False
S0005246,U001673,2025-09-04,Mobile,Android,Chrome,Organic Search,22,7,False,False
S0005247,U000740,2025-03-21,Tablet,Android,Firefox,Paid Search,38,11,False,False
S0005248,U001438,2025-07-13,Desktop,iOS,Edge,YouTube,6,8,False,False
S0005249,U001063,2025-08-15,Desktop,iOS,Edge,Paid Search,32,4,False,False
S0005250,U000967,2025-03-04,Tablet,Android,Safari,Email,7,6,False,False
S0005251,U001797,2024-05-02,Desktop,Windows,Safari,Email,27,1,True,False
S0005252,U000132,2025-11-12,Desktop,Windows,Edge,Paid Search,56,10,False,False
S0005253,U000003,2024-07-17,Tablet,macOS,Safari,Email,2,4,False,False
S0005254,U001636,2024-07-26,Mobile,Android,Chrome,Referral,22,10,False,False
S0005255,U001409,2025-04-27,Desktop,iOS,Firefox,Email,56,6,False,False
S0005256,U000783,2025-09-18,Tablet,macOS,Firefox,Direct,30,12,False,False
S0005257,U001349,2024-05-02,Tablet,iOS,Chrome,YouTube,9,6,False,False
S0005258,U001831,2025-12-30,Mobile,Windows,Firefox,Facebook,2,4,False,False
S0005259,U000743,2025-02-12,Mobile,iOS,Firefox,Facebook,9,12,False,False
S0005260,U001645,2024-03-05,Tablet,iOS,Chrome,Instagram,4,4,False,False
S0005261,U000238,2024-09-20,Mobile,iOS,Firefox,Direct,17,7,False,False
S0005262,U000587,2024-04-20,Tablet,Android,Chrome,Referral,56,3,False,False
S0005263,U000946,2024-11-02,Mobile,iOS,Safari,Direct,20,5,False,True
S0005264,U000908,2024-12-08,Tablet,Android,Edge,Facebook,39,11,False,False
S0005265,U001727,2025-12-17,Mobile,Windows,Safari,YouTube,21,4,False,False
S0005266,U000708,2025-07-02,Tablet,Windows,Chrome,Email,52,1,True,False
S0005267,U000602,2024-05-02,Desktop,Windows,Chrome,Referral,48,7,False,False
S0005268,U000804,2025-10-11,Tablet,Windows,Firefox,Referral,10,2,False,False
S0005269,U000337,2024-04-20,Mobile,Windows,Chrome,Instagram,49,5,False,False
S0005270,U000365,2025-01-09,Tablet,Windows,Edge,Direct,17,11,False,False
S0005271,U001010,2025-11-24,Desktop,Android,Edge,Direct,11,12,False,False
S0005272,U001401,2025-07-19,Desktop,iOS,Chrome,Email,29,3,False,False
S0005273,U000995,2024-08-06,Desktop,macOS,Safari,Facebook,33,10,False,False
S0005274,U000667,2024-04-06,Tablet,Android,Edge,Instagram,40,10,False,False
S0005275,U001800,2025-05-10,Tablet,iOS,Edge,Direct,13,12,False,False
S0005276,U001786,2025-02-25,Mobile,macOS,Firefox,Facebook,41,7,False,False
S0005277,U000125,2024-07-22,Desktop,iOS,Safari,Direct,16,6,False,False
S0005278,U000178,2025-08-17,Mobile,iOS,Firefox,Instagram,25,1,True,False
S0005279,U000641,2024-02-25,Tablet,Windows,Chrome,Email,35,9,False,False
S0005280,U000251,2025-04-17,Tablet,iOS,Firefox,Instagram,60,5,False,False
S0005281,U001216,2025-11-19,Tablet,Windows,Chrome,Paid Search,51,9,False,False
S0005282,U001004,2025-05-29,Mobile,Android,Chrome,Direct,15,1,True,False
S0005283,U000570,2025-05-02,Tablet,macOS,Safari,Direct,7,7,False,False
S0005284,U000620,2025-06-09,Tablet,macOS,Edge,Paid Search,23,2,False,False
S0005285,U001461,2024-08-10,Tablet,Android,Edge,Paid Search,41,1,True,False
S0005286,U001027,2025-02-04,Mobile,Windows,Chrome,Organic Search,10,7,False,False
S0005287,U001343,2025-04-18,Tablet,macOS,Chrome,Organic Search,58,8,False,False
S0005288,U001666,2024-03-16,Mobile,iOS,Edge,Organic Search,23,5,False,False
S0005289,U000044,2025-06-25,Desktop,macOS,Firefox,Paid Search,4,9,False,False
S0005290,U001465,2025-11-11,Desktop,Android,Edge,Email,21,4,False,False
S0005291,U001632,2025-01-08,Mobile,macOS,Firefox,YouTube,50,4,False,False
S0005292,U000973,2024-08-20,Tablet,iOS,Safari,Instagram,37,6,False,False
S0005293,U001677,2025-03-02,Mobile,Windows,Firefox,Facebook,45,10,False,False
S0005294,U000702,2024-08-12,Mobile,macOS,Edge,Direct,34,9,False,False
S0005295,U000352,2025-01-26,Desktop,Android,Chrome,Referral,24,8,False,False
S0005296,U000709,2024-10-19,Tablet,Android,Firefox,Direct,58,8,False,False
S0005297,U000303,2024-06-10,Tablet,macOS,Safari,Direct,14,3,False,True
S0005298,U000422,2024-12-30,Mobile,macOS,Chrome,Paid Search,29,3,False,False
S0005299,U001931,2024-09-10,Tablet,iOS,Chrome,Referral,9,1,True,True
S0005300,U000636,2024-02-05,Mobile,Android,Safari,Direct,24,9,False,False
S0005301,U001017,2024-05-06,Tablet,Android,Chrome,Referral,44,5,False,False
S0005302,U001666,2024-01-28,Tablet,macOS,Edge,Facebook,33,6,False,False
S0005303,U001933,2025-12-14,Desktop,macOS,Safari,Referral,4,6,False,False
S0005304,U000175,2024-07-23,Desktop,Android,Safari,YouTube,30,1,True,False
S0005305,U000820,2024-10-12,Tablet,Windows,Edge,YouTube,60,8,False,False
S0005306,U001149,2024-08-28,Tablet,iOS,Safari,Instagram,29,2,False,False
S0005307,U001978,2025-11-02,Mobile,iOS,Safari,Direct,53,1,True,True
S0005308,U001198,2024-07-06,Desktop,macOS,Chrome,Email,12,4,False,False
S0005309,U000152,2025-01-24,Desktop,Android,Firefox,Email,20,1,True,False
S0005310,U000704,2024-03-12,Desktop,macOS,Safari,Referral,26,5,False,False
S0005311,U001952,2025-07-08,Tablet,iOS,Chrome,Email,60,11,False,False
S0005312,U001739,2025-05-04,Mobile,Windows,Edge,Direct,25,9,False,False
S0005313,U000841,2024-08-18,Desktop,iOS,Chrome,Referral,2,8,False,False
S0005314,U001859,2025-05-15,Desktop,Android,Firefox,Email,54,6,False,False
S0005315,U000198,2024-10-20,Desktop,iOS,Edge,Instagram,39,2,False,False
S0005316,U001998,2025-12-27,Mobile,Windows,Safari,Email,2,1,True,False
S0005317,U001769,2025-07-11,Mobile,Android,Safari,Referral,47,8,False,False
S0005318,U000689,2025-02-10,Mobile,Android,Chrome,Instagram,4,4,False,False
S0005319,U001869,2024-05-25,Tablet,macOS,Edge,Organic Search,56,9,False,False
S0005320,U001264,2024-09-09,Mobile,iOS,Safari,Referral,13,12,False,False
S0005321,U000452,2024-01-23,Desktop,Windows,Firefox,Email,18,4,False,False
S0005322,U001115,2024-10-18,Tablet,Windows,Safari,Instagram,16,7,False,False
S0005323,U000550,2025-03-08,Mobile,iOS,Safari,Paid Search,1,7,False,False
S0005324,U001477,2025-07-19,Tablet,macOS,Firefox,Paid Search,35,9,False,False
S0005325,U001365,2024-02-10,Mobile,iOS,Edge,YouTube,55,4,False,True
S0005326,U001703,2025-11-19,Desktop,iOS,Safari,YouTube,29,4,False,False
S0005327,U001505,2025-02-27,Desktop,iOS,Safari,Paid Search,48,4,False,False
S0005328,U000883,2025-12-04,Tablet,Windows,Edge,Referral,4,12,False,False
S0005329,U001027,2025-04-05,Mobile,macOS,Safari,Instagram,30,10,False,False
S0005330,U001121,2025-02-24,Tablet,Android,Edge,Paid Search,55,6,False,False
S0005331,U000459,2025-01-28,Mobile,iOS,Chrome,Facebook,27,12,False,False
S0005332,U000275,2025-08-20,Desktop,macOS,Edge,Email,42,2,False,False
S0005333,U000620,2024-05-26,Tablet,Android,Chrome,YouTube,16,4,False,False
S0005334,U000323,2025-01-15,Mobile,Android,Safari,Direct,32,3,False,False
S0005335,U000222,2025-03-07,Desktop,Windows,Firefox,Paid Search,59,11,False,False
S0005336,U001741,2025-11-15,Mobile,Android,Chrome,Referral,47,10,False,False
S0005337,U001807,2025-05-17,Tablet,Windows,Chrome,Email,20,6,False,False
S0005338,U001570,2024-01-12,Tablet,Windows,Firefox,Referral,23,10,False,False
S0005339,U000753,2024-02-20,Mobile,Android,Edge,YouTube,42,1,True,False
S0005340,U001366,2025-01-20,Mobile,Windows,Safari,Email,16,12,False,True
S0005341,U001589,2024-10-18,Tablet,macOS,Firefox,Direct,41,8,False,True
S0005342,U001125,2024-10-15,Tablet,macOS,Chrome,Direct,47,10,False,False
S0005343,U000988,2024-10-28,Desktop,Windows,Edge,Email,41,6,False,False
S0005344,U001871,2025-06-13,Mobile,Android,Chrome,Direct,13,2,False,False
S0005345,U000016,2025-01-01,Mobile,Windows,Chrome,Facebook,44,11,False,False
S0005346,U000823,2025-10-01,Tablet,Windows,Firefox,Email,58,1,True,False
S0005347,U000824,2025-03-18,Desktop,Windows,Edge,Referral,4,9,False,False
S0005348,U001050,2025-10-28,Desktop,Windows,Edge,Email,54,7,False,True
S0005349,U001073,2024-08-18,Desktop,iOS,Edge,Direct,16,3,False,False
S0005350,U000363,2025-11-15,Tablet,Windows,Safari,Referral,49,12,False,False
S0005351,U001571,2024-02-04,Mobile,Windows,Firefox,Direct,34,2,False,False
S0005352,U000213,2025-01-28,Desktop,iOS,Safari,Organic Search,31,7,False,False
S0005353,U000457,2025-07-13,Tablet,iOS,Chrome,YouTube,31,7,False,False
S0005354,U001256,2025-08-25,Mobile,Windows,Firefox,Direct,14,6,False,True
S0005355,U000180,2025-08-15,Mobile,Windows,Firefox,Paid Search,6,1,True,False
S0005356,U000512,2025-01-01,Desktop,iOS,Firefox,Direct,3,12,False,False
S0005357,U000021,2024-07-01,Desktop,Windows,Edge,Facebook,1,1,True,False
S0005358,U000330,2024-09-11,Mobile,iOS,Safari,Instagram,17,6,False,False
S0005359,U000096,2024-07-23,Mobile,Android,Safari,Email,16,8,False,True
S0005360,U000647,2025-12-10,Mobile,Android,Safari,Referral,52,3,False,False
S0005361,U000914,2024-10-07,Tablet,iOS,Edge,Facebook,29,1,True,False
S0005362,U000691,2025-05-12,Mobile,macOS,Chrome,Paid Search,10,6,False,False
S0005363,U000849,2024-04-09,Tablet,Windows,Edge,Paid Search,13,12,False,False
S0005364,U001522,2024-02-22,Desktop,Android,Firefox,Email,24,6,False,False
S0005365,U001976,2024-08-02,Tablet,macOS,Chrome,Email,56,1,True,False
S0005366,U000559,2024-01-24,Tablet,Windows,Firefox,Paid Search,1,2,False,False
S0005367,U000705,2024-02-13,Mobile,Android,Safari,Paid Search,7,12,False,False
S0005368,U001834,2024-06-09,Tablet,Windows,Safari,Paid Search,4,10,False,False
S0005369,U000569,2025-08-09,Tablet,macOS,Safari,Facebook,4,12,False,False
S0005370,U001352,2024-03-09,Desktop,Windows,Edge,Facebook,27,12,False,False
S0005371,U001266,2025-06-24,Mobile,Android,Firefox,Email,37,4,False,False
S0005372,U000018,2024-02-26,Tablet,Windows,Firefox,Referral,24,6,False,False
S0005373,U001290,2025-02-10,Desktop,Windows,Firefox,Instagram,20,8,False,True
S0005374,U001397,2025-03-20,Tablet,macOS,Firefox,Email,27,5,False,False
S0005375,U001982,2025-04-21,Desktop,macOS,Edge,Paid Search,10,3,False,False
S0005376,U000751,2025-09-04,Mobile,iOS,Safari,Organic Search,52,9,False,False
S0005377,U000375,2025-07-26,Tablet,Android,Safari,Email,38,10,False,False
S0005378,U001139,2025-02-27,Mobile,macOS,Edge,Organic Search,17,4,False,True
S0005379,U001505,2025-02-26,Desktop,Windows,Chrome,Instagram,53,5,False,False
S0005380,U000658,2024-02-20,Mobile,Windows,Chrome,Paid Search,10,2,False,False
S0005381,U001928,2024-10-27,Desktop,Android,Edge,Direct,43,9,False,False
S0005382,U000277,2025-02-19,Tablet,Android,Firefox,YouTube,19,8,False,True
S0005383,U000084,2025-02-23,Mobile,Windows,Edge,Paid Search,50,8,False,False
S0005384,U001436,2025-11-21,Mobile,Windows,Firefox,Facebook,49,7,False,False
S0005385,U001831,2025-07-23,Desktop,Android,Chrome,Organic Search,3,8,False,False
S0005386,U000685,2024-01-18,Tablet,macOS,Edge,Facebook,59,11,False,False
S0005387,U000026,2024-09-27,Tablet,macOS,Safari,Instagram,26,10,False,False
S0005388,U000929,2024-01-23,Desktop,Windows,Chrome,Instagram,44,9,False,False
S0005389,U001771,2025-01-17,Mobile,Android,Safari,Organic Search,46,12,False,False
S0005390,U001494,2024-06-20,Desktop,macOS,Safari,Direct,40,12,False,False
S0005391,U000608,2024-02-07,Tablet,Android,Safari,Organic Search,3,1,True,False
S0005392,U000130,2025-04-20,Mobile,iOS,Edge,Direct,36,10,False,False
S0005393,U000971,2025-02-02,Desktop,macOS,Safari,Paid Search,3,2,False,False
S0005394,U000655,2024-09-13,Tablet,iOS,Chrome,Paid Search,11,10,False,False
S0005395,U000864,2025-08-05,Tablet,Windows,Edge,Referral,24,4,False,False
S0005396,U001521,2025-08-30,Mobile,macOS,Safari,Direct,47,1,True,False
S0005397,U000993,2025-01-11,Mobile,macOS,Edge,Facebook,4,7,False,False
S0005398,U001111,2024-04-18,Mobile,macOS,Safari,Facebook,57,5,False,False
S0005399,U001971,2025-03-26,Desktop,Android,Edge,Direct,24,1,True,False
S0005400,U000272,2025-03-07,Tablet,iOS,Firefox,Instagram,58,6,False,False
S0005401,U000002,2024-05-19,Desktop,macOS,Safari,Paid Search,45,11,False,False
S0005402,U001630,2024-02-07,Mobile,Windows,Firefox,YouTube,8,3,False,False
S0005403,U000561,2025-05-23,Desktop,Android,Chrome,Facebook,54,6,False,False
S0005404,U000697,2024-05-13,Desktop,Android,Edge,Referral,2,8,False,False
S0005405,U001529,2024-03-29,Mobile,macOS,Firefox,Email,11,11,False,False
S0005406,U000657,2024-06-04,Mobile,iOS,Edge,Email,15,6,False,False
S0005407,U001778,2024-02-29,Mobile,Android,Edge,Organic Search,36,5,False,False
S0005408,U001040,2025-10-17,Mobile,macOS,Edge,Referral,7,12,False,False
S0005409,U001016,2025-02-21,Mobile,macOS,Edge,Email,34,2,False,False
S0005410,U001980,2024-12-09,Tablet,iOS,Firefox,Email,38,11,False,False
S0005411,U001010,2025-11-09,Desktop,Windows,Edge,Facebook,18,11,False,False
S0005412,U001991,2024-09-11,Desktop,Windows,Firefox,Referral,4,4,False,False
S0005413,U000619,2024-02-10,Tablet,Windows,Edge,Paid Search,51,1,True,False
S0005414,U001532,2025-06-16,Mobile,Android,Edge,Instagram,36,11,False,False
S0005415,U000728,2024-09-28,Mobile,macOS,Edge,Email,7,10,False,False
S0005416,U001414,2025-06-21,Mobile,iOS,Edge,Email,54,4,False,False
S0005417,U001271,2025-04-12,Tablet,macOS,Edge,Email,16,4,False,False
S0005418,U001231,2025-05-09,Desktop,Android,Firefox,Paid Search,21,12,False,False
S0005419,U000129,2024-05-15,Desktop,iOS,Chrome,Instagram,19,9,False,False
S0005420,U001139,2024-05-16,Desktop,iOS,Edge,Direct,22,7,False,False
S0005421,U001336,2025-12-27,Desktop,Android,Safari,Facebook,30,4,False,True
S0005422,U001564,2025-03-17,Tablet,macOS,Chrome,Facebook,30,1,True,False
S0005423,U000261,2025-02-28,Tablet,Windows,Firefox,Paid Search,54,3,False,False
S0005424,U001807,2024-10-08,Tablet,iOS,Safari,YouTube,39,3,False,False
S0005425,U001005,2024-09-16,Desktop,macOS,Edge,Organic Search,14,4,False,False
S0005426,U001274,2024-12-12,Mobile,Windows,Edge,Organic Search,60,5,False,False
S0005427,U001562,2024-08-23,Mobile,iOS,Chrome,Paid Search,13,8,False,False
S0005428,U000046,2024-03-25,Desktop,Windows,Firefox,Referral,48,8,False,False
S0005429,U001268,2024-11-09,Mobile,Windows,Chrome,Direct,38,11,False,False
S0005430,U001191,2025-05-10,Mobile,macOS,Edge,Direct,32,12,False,True
S0005431,U001173,2025-05-01,Tablet,iOS,Chrome,Organic Search,59,6,False,False
S0005432,U001438,2024-04-06,Mobile,Windows,Edge,YouTube,16,3,False,False
S0005433,U001761,2025-11-01,Mobile,macOS,Safari,Organic Search,40,11,False,False
S0005434,U001249,2025-04-04,Desktop,Windows,Firefox,Referral,57,8,False,True
S0005435,U001423,2024-05-18,Desktop,iOS,Firefox,Instagram,11,5,False,True
S0005436,U001678,2025-08-29,Tablet,Windows,Chrome,Instagram,45,4,False,False
S0005437,U000156,2024-09-27,Mobile,iOS,Edge,Facebook,13,12,False,False
S0005438,U000440,2025-03-17,Tablet,Android,Chrome,Paid Search,32,5,False,False
S0005439,U001241,2025-02-26,Tablet,Android,Firefox,Instagram,50,1,True,False
S0005440,U001794,2025-07-21,Mobile,Windows,Safari,Direct,26,6,False,True
S0005441,U001720,2025-04-19,Tablet,iOS,Edge,Email,25,8,False,False
S0005442,U001512,2025-01-28,Tablet,Windows,Safari,Organic Search,40,7,False,False
S0005443,U000304,2025-10-13,Desktop,Windows,Firefox,Direct,42,12,False,False
S0005444,U001038,2024-08-10,Desktop,Android,Edge,YouTube,56,3,False,False
S0005445,U001441,2024-08-28,Mobile,macOS,Chrome,YouTube,13,9,False,False
S0005446,U000826,2025-10-03,Tablet,Android,Firefox,Paid Search,36,2,False,False
S0005447,U000004,2025-07-04,Mobile,iOS,Edge,Facebook,51,8,False,False
S0005448,U000126,2025-08-26,Desktop,macOS,Edge,Instagram,42,6,False,True
S0005449,U000291,2025-12-23,Mobile,Android,Firefox,Referral,20,3,False,True
S0005450,U001544,2024-08-02,Desktop,iOS,Chrome,Organic Search,40,7,False,True
S0005451,U001340,2025-07-27,Desktop,iOS,Edge,Paid Search,22,8,False,False
S0005452,U000131,2024-05-06,Desktop,Windows,Chrome,Organic Search,57,6,False,False
S0005453,U001177,2025-10-10,Desktop,iOS,Chrome,YouTube,44,8,False,False
S0005454,U000235,2024-06-11,Tablet,Windows,Chrome,YouTube,24,4,False,True
S0005455,U001921,2025-08-04,Desktop,Android,Edge,Direct,35,12,False,False
S0005456,U000746,2024-09-01,Mobile,iOS,Edge,Direct,4,5,False,False
S0005457,U001711,2025-11-14,Mobile,iOS,Edge,Facebook,57,5,False,False
S0005458,U001606,2025-04-14,Mobile,Android,Safari,Referral,33,6,False,True
S0005459,U000688,2025-06-13,Tablet,Android,Edge,Organic Search,9,5,False,False
S0005460,U001420,2024-03-09,Tablet,macOS,Firefox,Direct,55,1,True,False
S0005461,U001674,2025-06-01,Desktop,iOS,Firefox,YouTube,5,10,False,False
S0005462,U000394,2024-04-01,Mobile,Windows,Edge,Organic Search,20,4,False,True
S0005463,U000540,2025-10-19,Desktop,Android,Firefox,Referral,37,8,False,False
S0005464,U000929,2025-01-15,Desktop,macOS,Edge,Organic Search,8,11,False,False
S0005465,U000311,2024-07-05,Desktop,macOS,Edge,Facebook,34,12,False,False
S0005466,U001092,2025-08-04,Desktop,Windows,Safari,Facebook,36,4,False,False
S0005467,U001330,2025-05-03,Mobile,Windows,Safari,Instagram,10,7,False,False
S0005468,U001321,2024-01-16,Desktop,iOS,Safari,Instagram,4,2,False,False
S0005469,U001712,2025-05-17,Desktop,Windows,Firefox,Referral,3,4,False,False
S0005470,U000321,2024-10-21,Tablet,Windows,Safari,Organic Search,13,7,False,False
S0005471,U001102,2025-12-09,Mobile,Windows,Chrome,Referral,8,3,False,True
S0005472,U001438,2024-04-19,Desktop,macOS,Firefox,Instagram,47,1,True,False
S0005473,U001678,2025-02-10,Tablet,iOS,Chrome,Email,19,5,False,False
S0005474,U000235,2025-03-30,Tablet,Android,Chrome,Facebook,52,8,False,False
S0005475,U000803,2025-04-21,Mobile,iOS,Edge,YouTube,56,2,False,False
S0005476,U001558,2025-05-23,Desktop,Android,Chrome,Referral,2,12,False,False
S0005477,U001807,2024-01-29,Mobile,Android,Chrome,Instagram,15,9,False,False
S0005478,U000694,2025-03-23,Desktop,Android,Safari,YouTube,49,7,False,False
S0005479,U000640,2025-06-11,Desktop,Android,Edge,Paid Search,55,9,False,False
S0005480,U000657,2025-03-18,Mobile,Android,Firefox,Instagram,22,5,False,False
S0005481,U001161,2024-09-25,Mobile,Android,Firefox,Organic Search,52,8,False,False
S0005482,U000880,2024-05-15,Desktop,Windows,Edge,Organic Search,28,6,False,False
S0005483,U001565,2024-08-31,Desktop,iOS,Edge,Direct,58,8,False,False
S0005484,U000957,2025-05-16,Tablet,Windows,Edge,Direct,37,8,False,False
S0005485,U000763,2024-08-22,Mobile,Android,Safari,Organic Search,60,3,False,False
S0005486,U000657,2025-11-18,Tablet,Android,Safari,Organic Search,43,4,False,False
S0005487,U001047,2025-04-03,Tablet,macOS,Chrome,Organic Search,44,3,False,False
S0005488,U000968,2024-10-03,Desktop,Windows,Chrome,Facebook,41,6,False,False
S0005489,U001546,2024-11-25,Desktop,macOS,Safari,Referral,7,1,True,False
S0005490,U001063,2025-07-25,Mobile,macOS,Edge,Referral,22,4,False,False
S0005491,U001167,2024-09-23,Tablet,iOS,Edge,Paid Search,31,4,False,False
S0005492,U001417,2025-05-16,Tablet,macOS,Edge,Direct,29,9,False,False
S0005493,U001333,2024-09-08,Mobile,iOS,Edge,YouTube,33,12,False,False
