Order_ID,User_ID,Session_ID,Product_ID,Order_Date,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Payment_Method,Shipping_Method,Order_Status
O0001133,U001377,S0000271,P000788,2024-10-09,3,117.59,15,299.85,225.48,74.37,PayPal,Standard,Completed
O0001134,U001050,S0008697,P000782,2025-06-05,4,570.55,5,2168.09,1355.52,812.57,Net Banking,Standard,Completed
O0001135,U001891,S0008318,P000024,2024-08-15,3,216.72,5,617.65,399.9,217.75,UPI,Same Day,Returned
O0001136,U001102,S0009274,P000775,2024-05-06,4,77.9,15,264.86,222.2,42.66,Debit Card,Same Day,Cancelled
O0001137,U001962,S0001720,P000804,2024-01-02,2,93.22,5,177.12,122.92,54.2,UPI,Standard,Completed
O0001138,U001732,S0009703,P000576,2024-08-01,4,582.28,25,1746.84,1127.2,619.64,Credit Card,Same Day,Completed
O0001139,U000791,S0008770,P000681,2025-01-22,1,164.13,15,139.51,118.67,20.84,Credit Card,Express,Cancelled
O0001140,U000192,S0005850,P000684,2025-05-20,2,56.02,10,100.84,59.74,41.1,Credit Card,Standard,Completed
O0001141,U000997,S0007399,P000673,2024-07-07,2,92.46,5,175.67,132.38,43.29,UPI,Same Day,Completed
O0001142,U000656,S0006338,P000828,2025-08-20,5,373.91,15,1589.12,1075.15,513.97,Net Banking,Express,Completed
O0001143,U001825,S0005063,P000420,2025-08-29,3,142.77,0,428.31,248.34,179.97,Debit Card,Express,Completed
O0001144,U000120,S0000184,P000116,2025-06-11,2,399.14,25,598.71,456.96,141.75,Debit Card,Same Day,Cancelled
O0001145,U000601,S0002475,P000369,2024-04-26,1,127.25,20,101.8,75.8,26.0,Credit Card,Standard,Completed
O0001146,U000002,S0008165,P000388,2025-10-22,2,52.26,20,83.62,61.78,21.84,PayPal,Same Day,Completed
O0001147,U000451,S0000745,P000483,2025-09-01,5,18.42,5,87.5,41.85,45.65,Net Banking,Standard,Completed
O0001148,U001163,S0006997,P000377,2024-11-29,1,43.82,25,32.87,23.47,9.4,UPI,Express,Completed
O0001149,U000598,S0000555,P000106,2024-02-18,5,33.6,15,142.8,93.7,49.1,Net Banking,Express,Cancelled
O0001150,U001082,S0000064,P000913,2025-09-29,1,673.22,25,504.92,425.54,79.38,UPI,Express,Completed
O0001151,U000303,S0005297,P000907,2024-06-10,4,107.79,15,366.49,206.36,160.13,UPI,Same Day,Completed
O0001152,U001437,S0002928,P000324,2025-06-02,5,33.75,5,160.31,86.1,74.21,UPI,Standard,Completed
O0001153,U001921,S0005123,P000542,2024-11-14,5,171.16,25,641.85,442.1,199.75,Debit Card,Express,Completed
O0001154,U001953,S0000548,P000645,2024-09-01,5,48.41,0,242.05,136.7,105.35,PayPal,Express,Cancelled
O0001155,U000049,S0009419,P000505,2025-03-23,5,107.77,25,404.14,348.05,56.09,Credit Card,Express,Completed
O0001156,U001261,S0009805,P000872,2025-10-05,2,243.49,15,413.93,360.9,53.03,Credit Card,Standard,Completed
O0001157,U001028,S0005851,P000639,2025-12-02,4,337.54,5,1282.65,766.0,516.65,Net Banking,Same Day,Returned
O0001158,U001984,S0004921,P000407,2024-05-07,3,107.46,15,274.02,150.75,123.27,UPI,Express,Completed
O0001159,U000691,S0006943,P000163,2024-03-01,5,51.64,20,206.56,166.55,40.01,Credit Card,Express,Cancelled
O0001160,U001575,S0005044,P000256,2025-05-13,4,128.19,10,461.48,357.0,104.48,UPI,Same Day,Completed
O0001161,U000814,S0006418,P000957,2024-04-18,1,543.35,0,543.35,333.96,209.39,Credit Card,Express,Completed
O0001162,U001149,S0003556,P000364,2024-09-19,4,272.13,0,1088.52,751.24,337.28,Debit Card,Express,Completed
O0001163,U001030,S0008148,P000143,2025-03-27,1,52.49,15,44.62,31.98,12.64,PayPal,Same Day,Completed
O0001164,U000529,S0001105,P000084,2025-07-13,3,71.29,15,181.79,134.61,47.18,Credit Card,Same Day,Completed
O0001165,U000576,S0008666,P000820,2025-12-01,3,126.41,20,303.38,232.59,70.79,UPI,Standard,Completed
O0001166,U000506,S0009046,P000803,2024-01-17,2,48.23,5,91.64,59.42,32.22,Debit Card,Same Day,Cancelled
O0001167,U000038,S0009851,P000359,2025-08-21,4,1560.51,10,5617.84,3182.84,2435.0,Net Banking,Express,Completed
O0001168,U000103,S0007594,P000022,2024-06-02,2,150.77,20,241.23,201.64,39.59,Credit Card,Standard,Completed
O0001169,U001655,S0001755,P000526,2024-12-13,3,407.44,30,855.62,801.57,54.05,PayPal,Same Day,Completed
O0001170,U001384,S0002572,P000454,2025-07-05,3,133.44,15,340.27,251.01,89.26,UPI,Express,Completed
O0001171,U000522,S0004879,P000998,2025-10-12,3,2204.73,10,5952.77,4885.56,1067.21,Net Banking,Express,Completed
O0001172,U000072,S0002163,P000348,2024-08-13,5,308.27,5,1464.28,1129.15,335.13,PayPal,Same Day,Returned
O0001173,U000863,S0007542,P000959,2025-01-31,5,1840.06,20,7360.24,5978.15,1382.09,Net Banking,Standard,Returned
O0001174,U001957,S0006386,P000845,2025-04-25,5,728.84,25,2733.15,2246.35,486.8,Credit Card,Express,Completed
O0001175,U000296,S0009370,P000620,2025-03-05,5,360.58,15,1532.46,1255.25,277.21,PayPal,Same Day,Completed
O0001176,U000353,S0007777,P000316,2024-11-15,3,464.58,30,975.62,675.69,299.93,UPI,Same Day,Returned
O0001177,U001906,S0005985,P000560,2025-11-08,3,742.18,5,2115.21,1016.31,1098.9,Net Banking,Express,Cancelled
O0001178,U000033,S0009775,P000054,2024-06-01,1,134.95,10,121.45,69.39,52.06,Credit Card,Express,Completed
O0001179,U000932,S0003618,P000363,2024-01-10,5,2187.2,20,8748.8,6479.0,2269.8,Debit Card,Same Day,Returned
O0001180,U001462,S0007734,P000502,2024-08-09,3,37.85,25,85.16,70.71,14.45,Net Banking,Express,Returned
O0001181,U000589,S0006038,P000407,2024-06-04,2,107.46,0,214.92,100.5,114.42,Net Banking,Standard,Completed
O0001182,U001725,S0009700,P000526,2024-12-03,4,407.44,20,1303.81,1068.76,235.05,Debit Card,Express,Completed
O0001183,U001142,S0004130,P000541,2025-12-12,4,32.0,10,115.2,74.96,40.24,PayPal,Standard,Completed
O0001184,U001458,S0007428,P000452,2024-11-21,1,442.61,0,442.61,260.63,181.98,Credit Card,Express,Returned
O0001185,U001710,S0005701,P000245,2025-10-18,5,109.34,15,464.7,338.25,126.45,UPI,Express,Completed
O0001186,U000409,S0008463,P000368,2024-02-02,4,184.62,25,553.86,500.32,53.54,Credit Card,Standard,Cancelled
O0001187,U001426,S0008193,P000241,2024-12-19,1,209.06,15,177.7,97.31,80.39,PayPal,Express,Cancelled
O0001188,U000740,S0000887,P000513,2024-12-15,3,21.53,10,58.13,46.92,11.21,UPI,Express,Cancelled
O0001189,U001291,S0004688,P000207,2025-08-02,1,913.87,10,822.48,592.8,229.68,Net Banking,Standard,Completed
O0001190,U001344,S0007508,P000798,2025-09-05,3,23.13,25,52.04,48.75,3.29,Net Banking,Express,Completed
O0001191,U000339,S0007278,P000654,2025-12-15,4,83.86,30,234.81,204.68,30.13,UPI,Standard,Cancelled
O0001192,U000148,S0007062,P000270,2024-01-20,4,308.35,10,1110.06,756.92,353.14,Debit Card,Same Day,Completed
O0001193,U001536,S0003482,P000831,2024-12-16,4,2478.9,10,8924.04,5364.12,3559.92,PayPal,Express,Completed
O0001194,U000883,S0009451,P000896,2025-09-30,5,148.6,5,705.85,362.95,342.9,PayPal,Same Day,Completed
O0001195,U001443,S0005812,P000608,2024-11-23,4,35.74,15,121.52,106.08,15.44,Debit Card,Same Day,Returned
O0001196,U000527,S0006938,P000750,2025-05-28,2,268.0,15,455.6,305.02,150.58,Debit Card,Express,Completed
O0001197,U000619,S0007435,P000681,2025-08-31,2,164.13,15,279.02,237.34,41.68,Credit Card,Express,Completed
O0001198,U000229,S0002347,P000699,2024-09-03,2,43.37,5,82.4,40.5,41.9,PayPal,Standard,Completed
O0001199,U001956,S0005050,P000751,2024-03-13,2,74.97,5,142.44,90.96,51.48,Net Banking,Express,Completed
O0001200,U001679,S0000678,P000743,2024-01-20,2,124.04,20,198.46,141.58,56.88,PayPal,Same Day,Completed
O0001201,U000590,S0006881,P000619,2025-11-08,5,303.88,25,1139.55,962.45,177.1,Net Banking,Express,Completed
O0001202,U001778,S0009444,P000333,2025-04-23,4,23.62,5,89.76,52.6,37.16,PayPal,Same Day,Completed
O0001203,U000086,S0007220,P000430,2025-07-27,1,50.25,30,35.17,34.31,0.86,PayPal,Standard,Completed
O0001204,U000681,S0004658,P000313,2024-03-06,5,243.59,0,1217.95,570.15,647.8,UPI,Express,Completed
O0001205,U001059,S0000176,P000867,2025-07-31,5,223.22,25,837.07,791.75,45.32,UPI,Express,Completed
O0001206,U001673,S0005162,P000044,2025-06-06,4,40.4,30,113.12,104.88,8.24,UPI,Express,Returned
O0001207,U000605,S0001324,P000399,2024-01-25,2,326.25,20,522.0,352.56,169.44,Credit Card,Standard,Cancelled
O0001208,U001755,S0008717,P000770,2024-09-26,1,219.15,30,153.41,162.68,-9.27,UPI,Standard,Completed
O0001209,U001082,S0005943,P000109,2024-07-09,5,182.28,25,683.55,610.35,73.2,PayPal,Express,Returned
O0001210,U000092,S0003013,P000971,2024-01-12,1,61.42,20,49.14,38.33,10.81,Credit Card,Standard,Completed
O0001211,U001951,S0001174,P000890,2025-04-20,5,154.84,25,580.65,366.0,214.65,Net Banking,Same Day,Completed
O0001212,U001000,S0009193,P000443,2024-08-18,4,43.67,5,165.95,110.4,55.55,PayPal,Express,Cancelled
O0001213,U001509,S0008162,P000236,2025-11-29,2,24.67,25,37.01,26.66,10.35,UPI,Express,Returned
O0001214,U001416,S0007722,P000397,2024-07-11,1,1821.11,0,1821.11,1252.26,568.85,PayPal,Express,Completed
O0001215,U001779,S0001232,P000088,2025-09-23,4,148.63,25,445.89,288.2,157.69,Credit Card,Express,Returned
O0001216,U001006,S0000307,P000348,2024-02-04,3,308.27,5,878.57,677.49,201.08,PayPal,Same Day,Completed
O0001217,U001577,S0003295,P000897,2025-10-05,3,43.66,15,111.33,74.79,36.54,UPI,Same Day,Cancelled
O0001218,U000380,S0009886,P000544,2024-02-02,5,461.4,20,1845.6,1546.35,299.25,Credit Card,Same Day,Completed
O0001219,U001143,S0004930,P000749,2024-07-20,5,629.05,25,2358.94,1467.55,891.39,UPI,Express,Completed
O0001220,U000699,S0004348,P000594,2025-07-06,5,47.29,5,224.63,139.1,85.53,Credit Card,Express,Returned
O0001221,U000231,S0003794,P000727,2024-05-10,4,51.89,20,166.05,118.56,47.49,PayPal,Same Day,Completed
O0001222,U001561,S0001244,P000765,2024-03-15,1,765.19,10,688.67,539.88,148.79,Debit Card,Express,Returned
O0001223,U000426,S0008926,P000740,2024-10-18,5,16.66,15,70.8,44.95,25.85,PayPal,Express,Cancelled
O0001224,U000097,S0002330,P000745,2025-11-23,3,247.37,20,593.69,387.45,206.24,UPI,Standard,Completed
O0001225,U000217,S0004708,P000412,2025-08-04,3,274.75,20,659.4,439.68,219.72,Debit Card,Express,Returned
O0001226,U000373,S0007489,P000261,2025-07-02,5,239.49,10,1077.71,594.25,483.46,Debit Card,Same Day,Completed
O0001227,U001897,S0006056,P000423,2025-04-02,1,417.15,20,333.72,293.22,40.5,PayPal,Express,Completed
O0001228,U000829,S0000849,P000311,2025-07-20,1,163.14,25,122.35,76.89,45.46,UPI,Express,Cancelled
O0001229,U001746,S0001108,P000098,2024-06-17,5,183.39,15,779.41,525.4,254.01,Credit Card,Same Day,Returned
O0001230,U000291,S0000391,P000202,2025-02-08,3,323.47,0,970.41,616.17,354.24,Credit Card,Express,Completed
O0001231,U000426,S0008067,P000277,2025-03-04,2,173.09,15,294.25,227.48,66.77,Debit Card,Same Day,Completed
O0001232,U000309,S0003061,P000828,2025-09-23,3,373.91,10,1009.56,645.09,364.47,Debit Card,Express,Completed
O0001233,U000845,S0003837,P000507,2025-01-29,1,11.0,5,10.45,5.5,4.95,Debit Card,Standard,Completed
O0001234,U000085,S0000166,P000599,2024-09-07,2,144.26,0,288.52,132.0,156.52,PayPal,Standard,Returned
O0001235,U001837,S0009591,P000311,2025-08-11,2,163.14,10,293.65,153.78,139.87,Debit Card,Standard,Completed
O0001236,U001519,S0003541,P000257,2025-11-05,5,429.24,10,1931.58,1401.7,529.88,PayPal,Same Day,Cancelled
O0001237,U001713,S0004498,P000857,2025-06-04,2,187.32,10,337.18,244.14,93.04,UPI,Same Day,Completed
O0001238,U001950,S0000746,P000825,2025-06-12,4,50.38,15,171.29,125.32,45.97,UPI,Standard,Returned
O0001239,U000248,S0003699,P000852,2024-06-09,2,557.81,30,780.93,688.04,92.89,Debit Card,Same Day,Completed
O0001240,U001353,S0008677,P000165,2025-11-19,1,27.06,5,25.71,14.11,11.6,Net Banking,Standard,Completed
O0001241,U000650,S0000254,P000228,2025-02-24,2,90.96,5,172.82,84.34,88.48,UPI,Same Day,Cancelled
O0001242,U000263,S0007477,P000645,2024-11-17,1,48.41,10,43.57,27.34,16.23,UPI,Standard,Cancelled
O0001243,U000889,S0008384,P000309,2024-02-06,1,46.5,20,37.2,29.3,7.9,Net Banking,Standard,Completed
O0001244,U001975,S0006378,P000255,2024-07-15,2,25.33,15,43.06,36.84,6.22,PayPal,Standard,Completed
O0001245,U000428,S0003154,P000561,2024-06-06,2,8.96,20,14.34,11.74,2.6,UPI,Same Day,Completed
O0001246,U001800,S0003661,P000746,2024-08-15,4,38.5,30,107.8,88.36,19.44,UPI,Express,Completed
O0001247,U001454,S0004925,P000594,2025-11-20,5,47.29,25,177.34,139.1,38.24,PayPal,Express,Cancelled
O0001248,U000691,S0000614,P000445,2025-12-18,4,307.91,20,985.31,905.04,80.27,PayPal,Express,Completed
O0001249,U000393,S0008192,P000663,2024-05-20,5,163.56,5,776.91,496.35,280.56,Credit Card,Same Day,Returned
O0001250,U000414,S0005852,P000476,2024-05-31,1,214.22,30,149.95,116.11,33.84,Net Banking,Standard,Completed
O0001251,U000455,S0005180,P000199,2024-04-11,5,34.22,0,171.1,116.25,54.85,Debit Card,Express,Returned
O0001252,U000901,S0006849,P000720,2024-07-04,3,45.28,25,101.88,100.8,1.08,UPI,Standard,Completed
O0001253,U000769,S0003886,P000304,2024-03-14,4,206.11,0,824.44,615.4,209.04,Credit Card,Standard,Cancelled
O0001254,U000322,S0002454,P000627,2025-01-31,1,787.18,10,708.46,538.16,170.3,UPI,Standard,Completed
O0001255,U000630,S0002305,P000811,2024-03-24,2,1361.16,0,2722.32,1771.82,950.5,PayPal,Express,Completed
O0001256,U001869,S0005319,P000668,2024-05-25,1,1995.91,30,1397.14,1188.6,208.54,Net Banking,Same Day,Returned
O0001257,U001316,S0004637,P000280,2025-01-12,1,209.6,15,178.16,104.65,73.51,UPI,Standard,Completed
O0001258,U001904,S0008407,P000370,2025-06-25,1,356.02,25,267.01,164.35,102.66,Credit Card,Express,Completed
O0001259,U000750,S0009909,P000676,2024-08-31,4,117.6,15,399.84,216.44,183.4,Debit Card,Express,Completed
O0001260,U000033,S0009775,P000799,2024-06-01,4,138.13,15,469.64,267.92,201.72,UPI,Standard,Completed
O0001261,U000457,S0009657,P000226,2024-06-05,5,106.25,5,504.69,271.8,232.89,Net Banking,Express,Cancelled
O0001262,U001170,S0009901,P000222,2025-04-10,1,248.74,30,174.12,123.85,50.27,Debit Card,Same Day,Returned
O0001263,U001084,S0002372,P000058,2025-12-05,2,227.66,15,387.02,285.74,101.28,Debit Card,Same Day,Completed
O0001264,U000832,S0001845,P000315,2024-10-08,4,111.49,5,423.66,279.16,144.5,Net Banking,Same Day,Completed
O0001265,U000165,S0007721,P000111,2024-01-14,3,698.26,30,1466.35,1448.07,18.28,PayPal,Same Day,Returned
O0001266,U000202,S0001006,P000186,2025-04-14,3,145.99,25,328.48,286.44,42.04,Credit Card,Standard,Returned
O0001267,U000732,S0000898,P000233,2024-12-29,3,340.29,10,918.78,647.73,271.05,UPI,Express,Completed
O0001268,U001441,S0002113,P000245,2025-03-05,2,109.34,30,153.08,135.3,17.78,Debit Card,Same Day,Completed
O0001269,U001045,S0004325,P000464,2025-04-12,4,528.65,5,2008.87,1350.92,657.95,Credit Card,Express,Completed
O0001270,U001130,S0002248,P000203,2025-09-22,3,205.78,5,586.47,346.02,240.45,PayPal,Same Day,Completed
O0001271,U000603,S0007988,P000779,2025-11-11,1,99.55,5,94.57,69.73,24.84,PayPal,Express,Completed
O0001272,U000372,S0007337,P000395,2025-11-22,2,276.34,30,386.88,320.6,66.28,PayPal,Same Day,Completed
O0001273,U001820,S0004131,P000430,2025-02-18,3,50.25,0,150.75,102.93,47.82,UPI,Same Day,Completed
O0001274,U000948,S0000248,P000147,2024-12-25,5,35.93,25,134.74,125.65,9.09,PayPal,Same Day,Returned
O0001275,U001057,S0005623,P000246,2025-02-18,3,138.11,0,414.33,257.28,157.05,PayPal,Same Day,Completed
O0001276,U000075,S0004953,P000165,2024-07-30,1,27.06,20,21.65,14.11,7.54,UPI,Standard,Returned
O0001277,U001220,S0005995,P000652,2024-04-24,2,54.56,15,92.75,58.88,33.87,Net Banking,Same Day,Completed
O0001278,U000839,S0003256,P000415,2024-09-20,5,9.07,25,34.01,23.45,10.56,Credit Card,Standard,Completed
O0001279,U000001,S0005606,P000635,2025-12-30,3,20.81,15,53.07,41.85,11.22,UPI,Same Day,Cancelled
O0001280,U001336,S0004565,P000960,2025-04-30,2,86.0,0,172.0,113.1,58.9,Credit Card,Standard,Cancelled
O0001281,U001898,S0008442,P000702,2024-08-31,2,30.11,10,54.2,32.58,21.62,PayPal,Express,Completed
O0001282,U001263,S0002614,P000496,2025-02-23,3,32.44,0,97.32,58.35,38.97,Debit Card,Standard,Completed
O0001283,U001933,S0007341,P000700,2024-05-13,2,49.85,0,99.7,55.38,44.32,Net Banking,Standard,Returned
O0001284,U001773,S0007650,P000316,2024-07-04,5,464.58,15,1974.46,1126.15,848.31,Debit Card,Express,Completed
O0001285,U000206,S0004104,P000058,2024-11-06,5,227.66,0,1138.3,714.35,423.95,PayPal,Standard,Completed
O0001286,U001501,S0007517,P000632,2025-04-23,5,98.67,0,493.35,348.95,144.4,Credit Card,Express,Completed
O0001287,U001089,S0004595,P000631,2025-03-11,4,649.98,10,2339.93,1656.92,683.01,PayPal,Same Day,Completed
O0001288,U001351,S0002848,P000926,2024-10-28,3,139.28,0,417.84,263.01,154.83,Debit Card,Express,Completed
O0001289,U000435,S0003924,P000824,2025-11-28,4,180.28,20,576.9,325.64,251.26,PayPal,Express,Completed
O0001290,U001806,S0006264,P000924,2025-12-04,2,80.48,20,128.77,106.46,22.31,Debit Card,Express,Completed
O0001291,U000708,S0002891,P000728,2024-07-28,5,313.49,0,1567.45,895.55,671.9,UPI,Same Day,Completed
O0001292,U001006,S0003789,P000486,2025-11-01,1,144.34,25,108.25,79.66,28.59,PayPal,Same Day,Completed
O0001293,U001965,S0000620,P000229,2024-02-26,4,70.39,10,253.4,138.16,115.24,UPI,Express,Completed
O0001294,U000420,S0000056,P000664,2025-08-04,5,1623.9,0,8119.5,5560.05,2559.45,Credit Card,Express,Completed
O0001295,U000366,S0003531,P000797,2025-01-05,1,51.34,15,43.64,23.35,20.29,UPI,Same Day,Completed
O0001296,U001658,S0002713,P000428,2025-08-15,5,177.16,25,664.35,461.75,202.6,PayPal,Same Day,Cancelled
O0001297,U000615,S0003291,P000607,2024-12-17,1,98.13,10,88.32,64.48,23.84,Debit Card,Standard,Cancelled
O0001298,U001601,S0005765,P000576,2024-02-07,5,582.28,15,2474.69,1409.0,1065.69,Debit Card,Same Day,Completed
O0001299,U000890,S0001402,P000454,2024-07-06,4,133.44,25,400.32,334.68,65.64,Debit Card,Express,Completed
O0001300,U000442,S0007412,P000985,2025-03-01,4,59.67,10,214.81,168.72,46.09,UPI,Same Day,Completed
O0001301,U000156,S0009336,P000338,2025-10-04,3,40.06,25,90.14,60.84,29.3,Debit Card,Same Day,Completed
O0001302,U001889,S0001468,P000607,2024-09-23,3,98.13,20,235.51,193.44,42.07,Credit Card,Express,Completed
O0001303,U001990,S0004822,P000115,2025-03-02,4,123.88,15,421.19,364.12,57.07,Credit Card,Same Day,Returned
O0001304,U001677,S0005293,P000125,2025-03-02,5,22.3,5,105.92,71.35,34.57,Net Banking,Standard,Returned
O0001305,U001861,S0004852,P000375,2024-09-26,2,1805.89,20,2889.42,1922.16,967.26,UPI,Express,Completed
O0001306,U001708,S0000370,P000473,2024-07-20,4,379.51,25,1138.53,686.36,452.17,Credit Card,Standard,Completed
O0001307,U000863,S0009930,P000630,2025-10-23,1,382.23,20,305.78,255.36,50.42,Credit Card,Same Day,Completed
O0001308,U000461,S0005536,P000381,2024-04-07,2,186.26,25,279.39,199.22,80.17,Debit Card,Same Day,Completed
O0001309,U001798,S0003062,P000185,2024-07-10,1,327.56,5,311.18,217.85,93.33,PayPal,Standard,Completed
O0001310,U000530,S0008932,P000397,2025-05-13,3,1821.11,10,4917.0,3756.78,1160.22,UPI,Express,Completed
O0001311,U000248,S0002722,P000153,2024-04-04,5,55.67,15,236.6,151.15,85.45,Debit Card,Express,Completed
O0001312,U001229,S0006470,P000493,2025-11-07,5,603.88,20,2415.52,1474.9,940.62,Net Banking,Express,Completed
O0001313,U001739,S0001084,P000024,2025-04-26,2,216.72,15,368.42,266.6,101.82,Debit Card,Same Day,Completed
O0001314,U001882,S0009435,P000735,2025-08-20,2,90.25,5,171.47,101.06,70.41,PayPal,Express,Returned
O0001315,U001306,S0001623,P000716,2025-10-09,3,140.75,15,358.91,214.89,144.02,Debit Card,Same Day,Completed
O0001316,U000163,S0007564,P000120,2025-04-10,2,52.64,30,73.7,51.94,21.76,Debit Card,Express,Completed
O0001317,U001868,S0002334,P000538,2025-05-11,5,60.11,0,300.55,176.6,123.95,Net Banking,Express,Completed
O0001318,U000489,S0000766,P000071,2025-08-09,3,107.06,15,273.0,167.97,105.03,Net Banking,Express,Cancelled
O0001319,U001064,S0004349,P000811,2024-12-01,3,1361.16,10,3675.13,2657.73,1017.4,Credit Card,Express,Completed
O0001320,U001556,S0002015,P000328,2024-11-25,2,359.4,30,503.16,403.78,99.38,UPI,Same Day,Returned
O0001321,U000303,S0007646,P000115,2025-02-24,2,123.88,15,210.6,182.06,28.54,UPI,Same Day,Completed
O0001322,U001419,S0005522,P000924,2025-09-18,5,80.48,20,321.92,266.15,55.77,Credit Card,Standard,Completed
O0001323,U001525,S0005241,P000128,2025-06-22,5,43.71,0,218.55,129.45,89.1,Debit Card,Same Day,Cancelled
O0001324,U001407,S0001900,P000900,2024-09-27,5,69.74,25,261.52,243.35,18.17,Net Banking,Standard,Cancelled
O0001325,U000163,S0006193,P000752,2024-08-16,3,195.57,20,469.37,319.17,150.2,Debit Card,Same Day,Completed
O0001326,U000585,S0008239,P000029,2024-11-05,3,48.42,0,145.26,67.11,78.15,PayPal,Same Day,Cancelled
O0001327,U001389,S0007441,P000903,2025-09-22,3,70.51,30,148.07,140.22,7.85,PayPal,Express,Completed
O0001328,U000308,S0003056,P000251,2025-11-22,2,2307.41,15,3922.6,2802.66,1119.94,UPI,Same Day,Completed
